boardID,disk,phi,channel,channel_type,bundle_tag,bundle_number
25,0,0,6,CAL,fiber_0_0_1_1,3
25,0,0,7,CAL,fiber_0_0_1_1,3
25,0,0,8,CAL,fiber_0_0_1_1,3
25,0,0,9,CAL,fiber_0_0_1_1,3
25,0,0,10,CAL,fiber_0_0_1_1,3
25,0,0,12,CAL,fiber_0_0_1_1,3
25,0,0,13,CAL,fiber_0_0_1_1,3
25,0,0,14,CAL,fiber_0_0_1_1,3
25,0,0,15,CAL,fiber_0_0_1_1,3
25,0,0,16,CAL,fiber_0_0_1_1,3
25,0,0,17,CAL,fiber_0_0_1_1,3
25,0,0,19,CAL,fiber_0_0_1_1,3
26,0,0,19,CAL,fiber_0_0_1_1,3
27,0,0,19,CAL,fiber_0_0_1_1,3
32,0,0,0,CAL,fiber_0_0_1_1,3
32,0,0,1,CAL,fiber_0_0_1_1,3
32,0,0,2,CAL,fiber_0_0_1_1,3
32,0,0,3,CAL,fiber_0_0_1_1,3
32,0,0,4,CAL,fiber_0_0_1_1,3
32,0,0,5,CAL,fiber_0_0_1_1,3
32,0,0,6,CAL,fiber_0_0_1_1,3
32,0,0,7,CAL,fiber_0_0_1_1,3
32,0,0,8,CAL,fiber_0_0_1_1,3
32,0,0,9,CAL,fiber_0_0_1_1,3
32,0,0,10,CAL,fiber_0_0_1_1,3
32,0,0,11,CAL,fiber_0_0_1_1,3
32,0,0,12,CAL,fiber_0_0_1_1,3
32,0,0,13,CAL,fiber_0_0_1_1,3
32,0,0,14,CAL,fiber_0_0_1_1,3
32,0,0,15,CAL,fiber_0_0_1_1,3
32,0,0,16,CAL,fiber_0_0_1_1,3
32,0,0,17,CAL,fiber_0_0_1_1,3
32,0,0,18,CAL,fiber_0_0_1_1,3
32,0,0,19,CAL,fiber_0_0_1_1,3
33,0,0,0,CAL,fiber_0_0_1_1,3
33,0,0,1,CAL,fiber_0_0_1_1,3
33,0,0,2,CAL,fiber_0_0_1_1,3
33,0,0,3,CAL,fiber_0_0_1_1,3
33,0,0,4,CAL,fiber_0_0_1_1,3
33,0,0,5,CAL,fiber_0_0_1_1,3
33,0,0,6,CAL,fiber_0_0_1_1,3
33,0,0,7,CAL,fiber_0_0_1_1,3
33,0,0,8,CAL,fiber_0_0_1_1,3
33,0,0,9,CAL,fiber_0_0_1_1,3
33,0,0,10,CAL,fiber_0_0_1_1,3
33,0,0,11,CAL,fiber_0_0_1_1,3
33,0,0,12,CAL,fiber_0_0_1_1,3
33,0,0,13,CAL,fiber_0_0_1_1,3
33,0,0,14,CAL,fiber_0_0_1_1,3
33,0,0,15,CAL,fiber_0_0_1_1,3
33,0,0,16,CAL,fiber_0_0_1_1,3
33,0,0,17,CAL,fiber_0_0_1_1,3
33,0,0,18,CAL,fiber_0_0_1_1,3
33,0,0,19,CAL,fiber_0_0_1_1,3
34,0,0,0,CAL,fiber_0_0_1_1,3
34,0,0,1,CAL,fiber_0_0_1_1,3
34,0,0,2,CAL,fiber_0_0_1_1,3
34,0,0,3,CAL,fiber_0_0_1_1,3
34,0,0,4,CAL,fiber_0_0_1_1,3
34,0,0,5,CAL,fiber_0_0_1_1,3
34,0,0,6,CAL,fiber_0_0_1_1,3
34,0,0,7,CAL,fiber_0_0_1_1,3
34,0,0,8,CAL,fiber_0_0_1_1,3
34,0,0,9,CAL,fiber_0_0_1_1,3
34,0,0,10,CAL,fiber_0_0_1_1,3
34,0,0,11,CAL,fiber_0_0_1_1,3
34,0,0,12,CAL,fiber_0_0_1_1,3
34,0,0,13,CAL,fiber_0_0_1_1,3
34,0,0,14,CAL,fiber_0_0_1_1,3
34,0,0,15,CAL,fiber_0_0_1_1,3
34,0,0,16,CAL,fiber_0_0_1_1,3
34,0,0,17,CAL,fiber_0_0_1_1,3
34,0,0,18,CAL,fiber_0_0_1_1,3
34,0,0,19,CAL,fiber_0_0_1_1,3
35,0,0,0,CAL,fiber_0_0_1_1,3
35,0,0,1,CAL,fiber_0_0_1_1,3
35,0,0,2,CAL,fiber_0_0_1_1,3
35,0,0,3,CAL,fiber_0_0_1_1,3
35,0,0,4,CAL,fiber_0_0_1_1,3
35,0,0,5,CAL,fiber_0_0_1_1,3
35,0,0,6,CAL,fiber_0_0_1_1,3
35,0,0,7,CAL,fiber_0_0_1_1,3
35,0,0,8,CAL,fiber_0_0_1_1,3
35,0,0,9,CAL,fiber_0_0_1_1,3
35,0,0,10,CAL,fiber_0_0_1_1,3
35,0,0,11,CAL,fiber_0_0_1_1,3
35,0,0,12,CAL,fiber_0_0_1_1,3
35,0,0,13,CAL,fiber_0_0_1_1,3
35,0,0,14,CAL,fiber_0_0_1_1,3
35,0,0,15,CAL,fiber_0_0_1_1,3
35,0,0,16,CAL,fiber_0_0_1_1,3
35,0,0,17,CAL,fiber_0_0_1_1,3
35,0,0,18,CAL,fiber_0_0_1_1,3
35,0,0,19,CAL,fiber_0_0_1_1,3
36,0,0,0,CAL,fiber_0_0_1_1,3
36,0,0,1,CAL,fiber_0_0_1_1,3
36,0,0,2,CAL,fiber_0_0_1_1,3
36,0,0,3,CAL,fiber_0_0_1_1,3
36,0,0,4,CAL,fiber_0_0_1_1,3
36,0,0,5,CAL,fiber_0_0_1_1,3
36,0,0,6,CAL,fiber_0_0_1_1,3
36,0,0,7,CAL,fiber_0_0_1_1,3
36,0,0,8,CAL,fiber_0_0_1_1,3
36,0,0,9,CAL,fiber_0_0_1_1,3
36,0,0,10,CAL,fiber_0_0_1_1,3
36,0,0,11,CAL,fiber_0_0_1_1,3
36,0,0,12,CAL,fiber_0_0_1_1,3
36,0,0,13,CAL,fiber_0_0_1_1,3
36,0,0,14,CAL,fiber_0_0_1_1,3
36,0,0,15,CAL,fiber_0_0_1_1,3
36,0,0,16,CAL,fiber_0_0_1_1,3
36,0,0,17,CAL,fiber_0_0_1_1,3
36,0,0,18,CAL,fiber_0_0_1_1,3
36,0,0,19,CAL,fiber_0_0_1_1,3
37,0,0,0,CAL,fiber_0_0_1_1,3
37,0,0,1,CAL,fiber_0_0_1_1,3
37,0,0,2,CAL,fiber_0_0_1_1,3
37,0,0,3,CAL,fiber_0_0_1_1,3
37,0,0,4,CAL,fiber_0_0_1_1,3
37,0,0,5,CAL,fiber_0_0_1_1,3
37,0,0,6,CAL,fiber_0_0_1_1,3
37,0,0,7,CAL,fiber_0_0_1_1,3
37,0,0,8,CAL,fiber_0_0_1_1,3
37,0,0,9,CAL,fiber_0_0_1_1,3
37,0,0,10,CAL,fiber_0_0_1_1,3
37,0,0,11,CAL,fiber_0_0_1_1,3
37,0,0,12,CAL,fiber_0_0_1_1,3
37,0,0,13,CAL,fiber_0_0_1_1,3
37,0,0,14,CAL,fiber_0_0_1_1,3
37,0,0,15,CAL,fiber_0_0_1_1,3
37,0,0,16,CAL,fiber_0_0_1_1,3
37,0,0,17,CAL,fiber_0_0_1_1,3
37,0,0,18,CAL,fiber_0_0_1_1,3
37,0,0,19,CAL,fiber_0_0_1_1,3
72,0,1,0,CAL,fiber_0_0_1_1,3
72,0,1,1,CAL,fiber_0_0_1_1,3
72,0,1,3,CAL,fiber_0_0_1_1,3
73,0,1,0,CAL,fiber_0_0_1_1,3
73,0,1,1,CAL,fiber_0_0_1_1,3
73,0,1,3,CAL,fiber_0_0_1_1,3
40,0,1,7,CAL,fiber_0_1_0_0,4
40,0,1,11,CAL,fiber_0_1_0_0,4
40,0,1,19,CAL,fiber_0_1_0_0,4
41,0,1,7,CAL,fiber_0_1_0_0,4
41,0,1,11,CAL,fiber_0_1_0_0,4
41,0,1,19,CAL,fiber_0_1_0_0,4
48,0,1,1,CAL,fiber_0_1_0_0,4
48,0,1,2,CAL,fiber_0_1_0_0,4
48,0,1,3,CAL,fiber_0_1_0_0,4
48,0,1,4,CAL,fiber_0_1_0_0,4
48,0,1,5,CAL,fiber_0_1_0_0,4
48,0,1,6,CAL,fiber_0_1_0_0,4
48,0,1,7,CAL,fiber_0_1_0_0,4
48,0,1,8,CAL,fiber_0_1_0_0,4
48,0,1,9,CAL,fiber_0_1_0_0,4
48,0,1,10,CAL,fiber_0_1_0_0,4
48,0,1,11,CAL,fiber_0_1_0_0,4
48,0,1,12,CAL,fiber_0_1_0_0,4
48,0,1,13,CAL,fiber_0_1_0_0,4
48,0,1,14,CAL,fiber_0_1_0_0,4
48,0,1,15,CAL,fiber_0_1_0_0,4
48,0,1,16,CAL,fiber_0_1_0_0,4
48,0,1,17,CAL,fiber_0_1_0_0,4
48,0,1,18,CAL,fiber_0_1_0_0,4
49,0,1,1,CAL,fiber_0_1_0_0,4
49,0,1,2,CAL,fiber_0_1_0_0,4
49,0,1,3,CAL,fiber_0_1_0_0,4
49,0,1,4,CAL,fiber_0_1_0_0,4
49,0,1,5,CAL,fiber_0_1_0_0,4
49,0,1,6,CAL,fiber_0_1_0_0,4
49,0,1,7,CAL,fiber_0_1_0_0,4
49,0,1,8,CAL,fiber_0_1_0_0,4
49,0,1,9,CAL,fiber_0_1_0_0,4
49,0,1,10,CAL,fiber_0_1_0_0,4
49,0,1,11,CAL,fiber_0_1_0_0,4
49,0,1,12,CAL,fiber_0_1_0_0,4
49,0,1,13,CAL,fiber_0_1_0_0,4
49,0,1,14,CAL,fiber_0_1_0_0,4
49,0,1,15,CAL,fiber_0_1_0_0,4
49,0,1,16,CAL,fiber_0_1_0_0,4
49,0,1,17,CAL,fiber_0_1_0_0,4
49,0,1,18,CAL,fiber_0_1_0_0,4
50,0,1,1,CAL,fiber_0_1_0_0,4
50,0,1,2,CAL,fiber_0_1_0_0,4
50,0,1,3,CAL,fiber_0_1_0_0,4
50,0,1,4,CAL,fiber_0_1_0_0,4
50,0,1,5,CAL,fiber_0_1_0_0,4
50,0,1,6,CAL,fiber_0_1_0_0,4
50,0,1,7,CAL,fiber_0_1_0_0,4
50,0,1,8,CAL,fiber_0_1_0_0,4
50,0,1,9,CAL,fiber_0_1_0_0,4
50,0,1,10,CAL,fiber_0_1_0_0,4
50,0,1,11,CAL,fiber_0_1_0_0,4
50,0,1,12,CAL,fiber_0_1_0_0,4
50,0,1,13,CAL,fiber_0_1_0_0,4
50,0,1,14,CAL,fiber_0_1_0_0,4
50,0,1,15,CAL,fiber_0_1_0_0,4
50,0,1,16,CAL,fiber_0_1_0_0,4
50,0,1,17,CAL,fiber_0_1_0_0,4
50,0,1,18,CAL,fiber_0_1_0_0,4
50,0,1,19,CAL,fiber_0_1_0_0,4
51,0,1,1,CAL,fiber_0_1_0_0,4
51,0,1,2,CAL,fiber_0_1_0_0,4
51,0,1,3,CAL,fiber_0_1_0_0,4
51,0,1,4,CAL,fiber_0_1_0_0,4
51,0,1,5,CAL,fiber_0_1_0_0,4
51,0,1,6,CAL,fiber_0_1_0_0,4
51,0,1,7,CAL,fiber_0_1_0_0,4
51,0,1,8,CAL,fiber_0_1_0_0,4
51,0,1,9,CAL,fiber_0_1_0_0,4
51,0,1,10,CAL,fiber_0_1_0_0,4
51,0,1,11,CAL,fiber_0_1_0_0,4
51,0,1,12,CAL,fiber_0_1_0_0,4
51,0,1,13,CAL,fiber_0_1_0_0,4
51,0,1,14,CAL,fiber_0_1_0_0,4
51,0,1,15,CAL,fiber_0_1_0_0,4
51,0,1,16,CAL,fiber_0_1_0_0,4
51,0,1,17,CAL,fiber_0_1_0_0,4
51,0,1,18,CAL,fiber_0_1_0_0,4
51,0,1,19,CAL,fiber_0_1_0_0,4
52,0,1,0,CAL,fiber_0_1_0_0,4
52,0,1,1,CAL,fiber_0_1_0_0,4
52,0,1,2,CAL,fiber_0_1_0_0,4
52,0,1,3,CAL,fiber_0_1_0_0,4
52,0,1,4,CAL,fiber_0_1_0_0,4
52,0,1,5,CAL,fiber_0_1_0_0,4
52,0,1,6,CAL,fiber_0_1_0_0,4
52,0,1,7,CAL,fiber_0_1_0_0,4
52,0,1,8,CAL,fiber_0_1_0_0,4
52,0,1,9,CAL,fiber_0_1_0_0,4
52,0,1,10,CAL,fiber_0_1_0_0,4
52,0,1,11,CAL,fiber_0_1_0_0,4
52,0,1,12,CAL,fiber_0_1_0_0,4
52,0,1,13,CAL,fiber_0_1_0_0,4
52,0,1,14,CAL,fiber_0_1_0_0,4
52,0,1,15,CAL,fiber_0_1_0_0,4
52,0,1,16,CAL,fiber_0_1_0_0,4
52,0,1,17,CAL,fiber_0_1_0_0,4
52,0,1,18,CAL,fiber_0_1_0_0,4
52,0,1,19,CAL,fiber_0_1_0_0,4
53,0,1,0,CAL,fiber_0_1_0_0,4
53,0,1,1,CAL,fiber_0_1_0_0,4
53,0,1,2,CAL,fiber_0_1_0_0,4
53,0,1,3,CAL,fiber_0_1_0_0,4
53,0,1,4,CAL,fiber_0_1_0_0,4
53,0,1,5,CAL,fiber_0_1_0_0,4
53,0,1,6,CAL,fiber_0_1_0_0,4
53,0,1,7,CAL,fiber_0_1_0_0,4
53,0,1,8,CAL,fiber_0_1_0_0,4
53,0,1,9,CAL,fiber_0_1_0_0,4
53,0,1,10,CAL,fiber_0_1_0_0,4
53,0,1,11,CAL,fiber_0_1_0_0,4
53,0,1,12,CAL,fiber_0_1_0_0,4
53,0,1,13,CAL,fiber_0_1_0_0,4
53,0,1,14,CAL,fiber_0_1_0_0,4
53,0,1,15,CAL,fiber_0_1_0_0,4
53,0,1,16,CAL,fiber_0_1_0_0,4
53,0,1,17,CAL,fiber_0_1_0_0,4
53,0,1,18,CAL,fiber_0_1_0_0,4
53,0,1,19,CAL,fiber_0_1_0_0,4
54,0,1,0,CAL,fiber_0_1_0_0,4
54,0,1,1,CAL,fiber_0_1_0_0,4
54,0,1,2,CAL,fiber_0_1_0_0,4
54,0,1,3,CAL,fiber_0_1_0_0,4
54,0,1,4,CAL,fiber_0_1_0_0,4
54,0,1,5,CAL,fiber_0_1_0_0,4
54,0,1,6,CAL,fiber_0_1_0_0,4
54,0,1,8,CAL,fiber_0_1_0_0,4
54,0,1,9,CAL,fiber_0_1_0_0,4
54,0,1,10,CAL,fiber_0_1_0_0,4
54,0,1,11,CAL,fiber_0_1_0_0,4
54,0,1,13,CAL,fiber_0_1_0_0,4
54,0,1,14,CAL,fiber_0_1_0_0,4
54,0,1,15,CAL,fiber_0_1_0_0,4
54,0,1,16,CAL,fiber_0_1_0_0,4
54,0,1,17,CAL,fiber_0_1_0_0,4
54,0,1,18,CAL,fiber_0_1_0_0,4
54,0,1,19,CAL,fiber_0_1_0_0,4
55,0,1,0,CAL,fiber_0_1_0_0,4
55,0,1,1,CAL,fiber_0_1_0_0,4
55,0,1,2,CAL,fiber_0_1_0_0,4
55,0,1,3,CAL,fiber_0_1_0_0,4
55,0,1,4,CAL,fiber_0_1_0_0,4
55,0,1,5,CAL,fiber_0_1_0_0,4
55,0,1,6,CAL,fiber_0_1_0_0,4
55,0,1,8,CAL,fiber_0_1_0_0,4
55,0,1,9,CAL,fiber_0_1_0_0,4
55,0,1,10,CAL,fiber_0_1_0_0,4
55,0,1,11,CAL,fiber_0_1_0_0,4
55,0,1,13,CAL,fiber_0_1_0_0,4
55,0,1,14,CAL,fiber_0_1_0_0,4
55,0,1,15,CAL,fiber_0_1_0_0,4
55,0,1,16,CAL,fiber_0_1_0_0,4
55,0,1,17,CAL,fiber_0_1_0_0,4
55,0,1,18,CAL,fiber_0_1_0_0,4
55,0,1,19,CAL,fiber_0_1_0_0,4
60,0,1,8,CAL,fiber_0_1_0_0,4
60,0,1,9,CAL,fiber_0_1_0_0,4
60,0,1,10,CAL,fiber_0_1_0_0,4
60,0,1,11,CAL,fiber_0_1_0_0,4
60,0,1,12,CAL,fiber_0_1_0_0,4
60,0,1,13,CAL,fiber_0_1_0_0,4
60,0,1,14,CAL,fiber_0_1_0_0,4
60,0,1,15,CAL,fiber_0_1_0_0,4
60,0,1,16,CAL,fiber_0_1_0_0,4
60,0,1,17,CAL,fiber_0_1_0_0,4
60,0,1,18,CAL,fiber_0_1_0_0,4
60,0,1,19,CAL,fiber_0_1_0_0,4
61,0,1,8,CAL,fiber_0_1_0_0,4
61,0,1,9,CAL,fiber_0_1_0_0,4
61,0,1,10,CAL,fiber_0_1_0_0,4
61,0,1,11,CAL,fiber_0_1_0_0,4
61,0,1,12,CAL,fiber_0_1_0_0,4
61,0,1,13,CAL,fiber_0_1_0_0,4
61,0,1,14,CAL,fiber_0_1_0_0,4
61,0,1,15,CAL,fiber_0_1_0_0,4
61,0,1,16,CAL,fiber_0_1_0_0,4
61,0,1,17,CAL,fiber_0_1_0_0,4
61,0,1,18,CAL,fiber_0_1_0_0,4
61,0,1,19,CAL,fiber_0_1_0_0,4
56,0,1,0,CAL,fiber_0_1_0_1,5
56,0,1,1,CAL,fiber_0_1_0_1,5
56,0,1,2,CAL,fiber_0_1_0_1,5
56,0,1,3,CAL,fiber_0_1_0_1,5
56,0,1,4,CAL,fiber_0_1_0_1,5
56,0,1,5,CAL,fiber_0_1_0_1,5
56,0,1,6,CAL,fiber_0_1_0_1,5
56,0,1,7,CAL,fiber_0_1_0_1,5
56,0,1,8,CAL,fiber_0_1_0_1,5
56,0,1,9,CAL,fiber_0_1_0_1,5
56,0,1,10,CAL,fiber_0_1_0_1,5
56,0,1,11,CAL,fiber_0_1_0_1,5
56,0,1,12,CAL,fiber_0_1_0_1,5
56,0,1,13,CAL,fiber_0_1_0_1,5
56,0,1,14,CAL,fiber_0_1_0_1,5
56,0,1,15,CAL,fiber_0_1_0_1,5
56,0,1,16,CAL,fiber_0_1_0_1,5
56,0,1,17,CAL,fiber_0_1_0_1,5
56,0,1,18,CAL,fiber_0_1_0_1,5
56,0,1,19,CAL,fiber_0_1_0_1,5
57,0,1,0,CAL,fiber_0_1_0_1,5
57,0,1,1,CAL,fiber_0_1_0_1,5
57,0,1,2,CAL,fiber_0_1_0_1,5
57,0,1,3,CAL,fiber_0_1_0_1,5
57,0,1,4,CAL,fiber_0_1_0_1,5
57,0,1,5,CAL,fiber_0_1_0_1,5
57,0,1,6,CAL,fiber_0_1_0_1,5
57,0,1,7,CAL,fiber_0_1_0_1,5
57,0,1,8,CAL,fiber_0_1_0_1,5
57,0,1,9,CAL,fiber_0_1_0_1,5
57,0,1,10,CAL,fiber_0_1_0_1,5
57,0,1,11,CAL,fiber_0_1_0_1,5
57,0,1,12,CAL,fiber_0_1_0_1,5
57,0,1,13,CAL,fiber_0_1_0_1,5
57,0,1,14,CAL,fiber_0_1_0_1,5
57,0,1,15,CAL,fiber_0_1_0_1,5
57,0,1,16,CAL,fiber_0_1_0_1,5
57,0,1,17,CAL,fiber_0_1_0_1,5
57,0,1,18,CAL,fiber_0_1_0_1,5
57,0,1,19,CAL,fiber_0_1_0_1,5
58,0,1,0,CAL,fiber_0_1_0_1,5
58,0,1,1,CAL,fiber_0_1_0_1,5
58,0,1,2,CAL,fiber_0_1_0_1,5
58,0,1,3,CAL,fiber_0_1_0_1,5
58,0,1,4,CAL,fiber_0_1_0_1,5
58,0,1,5,CAL,fiber_0_1_0_1,5
58,0,1,6,CAL,fiber_0_1_0_1,5
58,0,1,7,CAL,fiber_0_1_0_1,5
58,0,1,8,CAL,fiber_0_1_0_1,5
58,0,1,9,CAL,fiber_0_1_0_1,5
58,0,1,10,CAL,fiber_0_1_0_1,5
58,0,1,11,CAL,fiber_0_1_0_1,5
58,0,1,12,CAL,fiber_0_1_0_1,5
58,0,1,13,CAL,fiber_0_1_0_1,5
58,0,1,14,CAL,fiber_0_1_0_1,5
58,0,1,15,CAL,fiber_0_1_0_1,5
58,0,1,16,CAL,fiber_0_1_0_1,5
58,0,1,17,CAL,fiber_0_1_0_1,5
58,0,1,18,CAL,fiber_0_1_0_1,5
58,0,1,19,CAL,fiber_0_1_0_1,5
59,0,1,0,CAL,fiber_0_1_0_1,5
59,0,1,1,CAL,fiber_0_1_0_1,5
59,0,1,2,CAL,fiber_0_1_0_1,5
59,0,1,3,CAL,fiber_0_1_0_1,5
59,0,1,4,CAL,fiber_0_1_0_1,5
59,0,1,5,CAL,fiber_0_1_0_1,5
59,0,1,6,CAL,fiber_0_1_0_1,5
59,0,1,7,CAL,fiber_0_1_0_1,5
59,0,1,8,CAL,fiber_0_1_0_1,5
59,0,1,9,CAL,fiber_0_1_0_1,5
59,0,1,10,CAL,fiber_0_1_0_1,5
59,0,1,11,CAL,fiber_0_1_0_1,5
59,0,1,12,CAL,fiber_0_1_0_1,5
59,0,1,13,CAL,fiber_0_1_0_1,5
59,0,1,14,CAL,fiber_0_1_0_1,5
59,0,1,15,CAL,fiber_0_1_0_1,5
59,0,1,16,CAL,fiber_0_1_0_1,5
59,0,1,17,CAL,fiber_0_1_0_1,5
59,0,1,18,CAL,fiber_0_1_0_1,5
59,0,1,19,CAL,fiber_0_1_0_1,5
60,0,1,0,CAL,fiber_0_1_0_1,5
60,0,1,1,CAL,fiber_0_1_0_1,5
60,0,1,2,CAL,fiber_0_1_0_1,5
60,0,1,3,CAL,fiber_0_1_0_1,5
60,0,1,4,CAL,fiber_0_1_0_1,5
60,0,1,5,CAL,fiber_0_1_0_1,5
60,0,1,6,CAL,fiber_0_1_0_1,5
60,0,1,7,CAL,fiber_0_1_0_1,5
61,0,1,0,CAL,fiber_0_1_0_1,5
61,0,1,1,CAL,fiber_0_1_0_1,5
61,0,1,2,CAL,fiber_0_1_0_1,5
61,0,1,3,CAL,fiber_0_1_0_1,5
61,0,1,4,CAL,fiber_0_1_0_1,5
61,0,1,5,CAL,fiber_0_1_0_1,5
61,0,1,6,CAL,fiber_0_1_0_1,5
61,0,1,7,CAL,fiber_0_1_0_1,5
64,0,1,8,CAL,fiber_0_1_0_1,5
65,0,1,8,CAL,fiber_0_1_0_1,5
66,0,1,1,CAL,fiber_0_1_0_1,5
66,0,1,2,CAL,fiber_0_1_0_1,5
66,0,1,3,CAL,fiber_0_1_0_1,5
66,0,1,4,CAL,fiber_0_1_0_1,5
66,0,1,5,CAL,fiber_0_1_0_1,5
66,0,1,6,CAL,fiber_0_1_0_1,5
66,0,1,7,CAL,fiber_0_1_0_1,5
66,0,1,8,CAL,fiber_0_1_0_1,5
66,0,1,9,CAL,fiber_0_1_0_1,5
66,0,1,10,CAL,fiber_0_1_0_1,5
66,0,1,11,CAL,fiber_0_1_0_1,5
66,0,1,12,CAL,fiber_0_1_0_1,5
66,0,1,13,CAL,fiber_0_1_0_1,5
66,0,1,14,CAL,fiber_0_1_0_1,5
66,0,1,15,CAL,fiber_0_1_0_1,5
66,0,1,16,CAL,fiber_0_1_0_1,5
66,0,1,18,CAL,fiber_0_1_0_1,5
66,0,1,19,CAL,fiber_0_1_0_1,5
67,0,1,1,CAL,fiber_0_1_0_1,5
67,0,1,2,CAL,fiber_0_1_0_1,5
67,0,1,3,CAL,fiber_0_1_0_1,5
67,0,1,4,CAL,fiber_0_1_0_1,5
67,0,1,5,CAL,fiber_0_1_0_1,5
67,0,1,6,CAL,fiber_0_1_0_1,5
67,0,1,7,CAL,fiber_0_1_0_1,5
67,0,1,8,CAL,fiber_0_1_0_1,5
67,0,1,9,CAL,fiber_0_1_0_1,5
67,0,1,10,CAL,fiber_0_1_0_1,5
67,0,1,11,CAL,fiber_0_1_0_1,5
67,0,1,12,CAL,fiber_0_1_0_1,5
67,0,1,13,CAL,fiber_0_1_0_1,5
67,0,1,14,CAL,fiber_0_1_0_1,5
67,0,1,15,CAL,fiber_0_1_0_1,5
67,0,1,16,CAL,fiber_0_1_0_1,5
67,0,1,18,CAL,fiber_0_1_0_1,5
67,0,1,19,CAL,fiber_0_1_0_1,5
68,0,1,0,CAL,fiber_0_1_0_1,5
68,0,1,1,CAL,fiber_0_1_0_1,5
68,0,1,2,CAL,fiber_0_1_0_1,5
68,0,1,3,CAL,fiber_0_1_0_1,5
68,0,1,4,CAL,fiber_0_1_0_1,5
68,0,1,5,CAL,fiber_0_1_0_1,5
68,0,1,6,CAL,fiber_0_1_0_1,5
68,0,1,7,CAL,fiber_0_1_0_1,5
68,0,1,8,CAL,fiber_0_1_0_1,5
68,0,1,9,CAL,fiber_0_1_0_1,5
68,0,1,10,CAL,fiber_0_1_0_1,5
68,0,1,11,CAL,fiber_0_1_0_1,5
68,0,1,12,CAL,fiber_0_1_0_1,5
68,0,1,13,CAL,fiber_0_1_0_1,5
68,0,1,14,CAL,fiber_0_1_0_1,5
68,0,1,15,CAL,fiber_0_1_0_1,5
68,0,1,16,CAL,fiber_0_1_0_1,5
68,0,1,17,CAL,fiber_0_1_0_1,5
68,0,1,18,CAL,fiber_0_1_0_1,5
68,0,1,19,CAL,fiber_0_1_0_1,5
69,0,1,0,CAL,fiber_0_1_0_1,5
69,0,1,1,CAL,fiber_0_1_0_1,5
69,0,1,2,CAL,fiber_0_1_0_1,5
69,0,1,3,CAL,fiber_0_1_0_1,5
69,0,1,4,CAL,fiber_0_1_0_1,5
69,0,1,5,CAL,fiber_0_1_0_1,5
69,0,1,6,CAL,fiber_0_1_0_1,5
69,0,1,7,CAL,fiber_0_1_0_1,5
69,0,1,8,CAL,fiber_0_1_0_1,5
69,0,1,9,CAL,fiber_0_1_0_1,5
69,0,1,10,CAL,fiber_0_1_0_1,5
69,0,1,11,CAL,fiber_0_1_0_1,5
69,0,1,12,CAL,fiber_0_1_0_1,5
69,0,1,13,CAL,fiber_0_1_0_1,5
69,0,1,14,CAL,fiber_0_1_0_1,5
69,0,1,15,CAL,fiber_0_1_0_1,5
69,0,1,16,CAL,fiber_0_1_0_1,5
69,0,1,17,CAL,fiber_0_1_0_1,5
69,0,1,18,CAL,fiber_0_1_0_1,5
69,0,1,19,CAL,fiber_0_1_0_1,5
40,0,1,0,CAL,fiber_0_1_1_0,6
40,0,1,1,CAL,fiber_0_1_1_0,6
40,0,1,2,CAL,fiber_0_1_1_0,6
40,0,1,4,CAL,fiber_0_1_1_0,6
40,0,1,5,CAL,fiber_0_1_1_0,6
40,0,1,6,CAL,fiber_0_1_1_0,6
40,0,1,8,CAL,fiber_0_1_1_0,6
40,0,1,9,CAL,fiber_0_1_1_0,6
40,0,1,10,CAL,fiber_0_1_1_0,6
40,0,1,12,CAL,fiber_0_1_1_0,6
40,0,1,13,CAL,fiber_0_1_1_0,6
40,0,1,14,CAL,fiber_0_1_1_0,6
40,0,1,15,CAL,fiber_0_1_1_0,6
40,0,1,16,CAL,fiber_0_1_1_0,6
40,0,1,17,CAL,fiber_0_1_1_0,6
40,0,1,18,CAL,fiber_0_1_1_0,6
41,0,1,0,CAL,fiber_0_1_1_0,6
41,0,1,1,CAL,fiber_0_1_1_0,6
41,0,1,2,CAL,fiber_0_1_1_0,6
41,0,1,4,CAL,fiber_0_1_1_0,6
41,0,1,5,CAL,fiber_0_1_1_0,6
41,0,1,6,CAL,fiber_0_1_1_0,6
41,0,1,8,CAL,fiber_0_1_1_0,6
41,0,1,9,CAL,fiber_0_1_1_0,6
41,0,1,10,CAL,fiber_0_1_1_0,6
41,0,1,12,CAL,fiber_0_1_1_0,6
41,0,1,13,CAL,fiber_0_1_1_0,6
41,0,1,14,CAL,fiber_0_1_1_0,6
41,0,1,15,CAL,fiber_0_1_1_0,6
41,0,1,16,CAL,fiber_0_1_1_0,6
41,0,1,17,CAL,fiber_0_1_1_0,6
41,0,1,18,CAL,fiber_0_1_1_0,6
42,0,1,0,CAL,fiber_0_1_1_0,6
42,0,1,1,CAL,fiber_0_1_1_0,6
42,0,1,2,CAL,fiber_0_1_1_0,6
42,0,1,3,CAL,fiber_0_1_1_0,6
42,0,1,4,CAL,fiber_0_1_1_0,6
42,0,1,5,CAL,fiber_0_1_1_0,6
42,0,1,6,CAL,fiber_0_1_1_0,6
42,0,1,7,CAL,fiber_0_1_1_0,6
42,0,1,8,CAL,fiber_0_1_1_0,6
42,0,1,9,CAL,fiber_0_1_1_0,6
42,0,1,10,CAL,fiber_0_1_1_0,6
